#chrom	start	end	size	num_data	min	max	mean	median	sum
chr9	140051314	140051489	175	175	192.00	307.00	225.31	215.00	39429.00
chr22	45574118	45574781	663	663	14.00	38.00	25.63	27.00	16992.00
chr15	79312382	79312446	64	64	33.00	44.00	39.53	39.00	2530.00
chr1	21940120	21940199	79	79	189.00	234.00	219.15	221.00	17313.00
chr17	3775847	3775921	74	74	159.00	216.00	189.14	193.50	13996.00
chr7	73133931	73134019	88	88	0.00	178.00	55.70	40.00	4902.00
chr11	72292920	72292991	71	71	186.00	219.00	200.69	200.00	14249.00
chr7	43547616	43547730	114	114	6.00	14.00	9.04	9.00	1030.00
chr16	58713760	58714145	385	385	6.00	18.00	10.17	10.00	3914.00
chr22	21083600	21083794	194	194	160.00	317.00	243.33	263.50	47206.00
chr11	66457275	66457414	139	139	161.00	228.00	190.21	183.00	26439.00
chr15	91561034	91561115	81	81	9.00	20.00	15.06	17.00	1220.00
chr11	2968525	2969001	476	476	3.00	15.00	8.34	8.00	3968.00
chr19	34869838	34869910	72	72	665.00	856.00	753.79	752.50	54273.00
chr9	121970996	121971219	223	223	132.00	191.00	157.74	158.00	35176.00
chr3	47449772	47449980	208	208	7.00	38.00	23.75	27.00	4939.00
chr12	57601820	57601999	179	179	140.00	223.00	183.59	187.00	32863.00
chr16	2345590	2345741	151	151	57.00	99.00	74.19	71.00	11203.00
chr12	50471782	50471910	128	128	26.00	35.00	31.80	32.00	4071.00
chr1	109814221	109814344	123	123	432.00	496.00	465.65	467.00	57275.00
chr19	16942304	16942458	154	154	28.00	55.00	46.53	47.00	7166.00
chr11	66333301	66333398	97	97	190.00	243.00	217.54	217.00	21101.00
chr5	74026084	74026223	139	139	44.00	72.00	56.99	57.00	7922.00
chr5	68417520	68417722	202	202	15.00	31.00	25.18	25.00	5087.00
chr19	15272262	15272525	263	263	23.00	50.00	34.35	37.00	9034.00
chr3	45872404	45872482	78	78	14.00	25.00	19.12	19.00	1491.00
chr7	73123374	73123452	78	78	181.00	272.00	230.33	237.50	17966.00
chr5	14498197	14498360	163	163	56.00	111.00	81.83	83.00	13339.00
chr14	93180167	93180230	63	63	53.00	71.00	61.17	61.00	3854.00
chr9	130984739	130984875	136	136	739.00	906.00	814.06	810.00	110712.00
chr13	31216764	31216894	130	130	11.00	23.00	15.22	14.00	1978.00
chr12	112614399	112614506	107	107	22.00	59.00	41.90	41.00	4483.00
chr12	57602865	57602982	117	117	200.00	248.00	222.29	222.00	26008.00
chr14	72976861	72976987	126	126	5.00	11.00	8.15	9.00	1027.00
chr1	155209406	155209553	147	147	35.00	60.00	49.12	49.00	7220.00
chr10	49633930	49634113	183	183	42.00	71.00	57.49	58.00	10520.00
chr16	84100093	84100218	125	125	74.00	146.00	114.56	115.00	14320.00
chr1	155207924	155208097	173	173	68.00	111.00	85.13	82.00	14728.00
chr12	2786898	2787033	135	135	11.00	22.00	14.71	14.00	1986.00
chr2	233755457	233756197	740	740	0.00	41.00	7.07	2.00	5229.00
chr14	60631894	60632099	205	205	10.00	61.00	40.11	47.00	8222.00
chr1	11151549	11151654	105	105	39.00	51.00	45.40	46.00	4767.00
chr4	134076071	134076178	107	107	22.00	31.00	26.94	28.00	2883.00
chr15	91420364	91420441	77	77	42.00	62.00	51.69	51.00	3980.00
chr5	114961533	114961755	222	222	2.00	19.00	11.35	13.00	2520.00
chr16	1814047	1814211	164	164	7.00	276.00	140.80	207.00	23091.00
chr18	44250463	44252581	2118	2118	3.00	43.00	22.12	21.00	46852.00
chr6	158049380	158049518	138	138	39.00	67.00	49.28	48.00	6801.00
chr19	7675585	7675679	94	94	14.00	28.00	21.98	24.00	2066.00
chr13	99461604	99461719	115	115	20.00	99.00	75.00	83.00	8625.00
chr11	130010829	130011467	638	638	0.00	522.00	61.05	14.00	38947.00
chr11	107526658	107526792	134	134	98.00	160.00	132.02	134.00	17691.00
chr16	1391294	1391490	196	196	19.00	44.00	31.23	31.00	6121.00
chr1	38182716	38184158	1442	1442	3.00	55.00	26.73	26.00	38542.00
chr5	179231023	179231323	300	300	4.00	18.00	9.43	9.00	2828.00
chr14	69814593	69814719	126	126	102.00	153.00	132.29	139.00	16668.00
chr14	69349174	69349309	135	135	48.00	72.00	61.10	62.00	8249.00
chr19	7614792	7614998	206	206	74.00	111.00	92.04	89.00	18960.00
chr1	228270375	228270466	91	91	3.00	647.00	189.82	70.00	17274.00
chr1	38186022	38186315	293	293	1.00	12.00	6.96	8.00	2038.00
chr13	77641715	77641999	284	284	61.00	94.00	75.56	74.00	21460.00
chr14	100157417	100157498	81	81	24.00	63.00	42.37	34.00	3432.00
chr13	32978280	32979333	1053	1053	0.00	14.00	3.72	3.00	3918.00
chr12	7301567	7301794	227	227	224.00	510.00	367.30	381.00	83378.00
chr9	123583116	123583257	141	141	14.00	23.00	19.01	19.00	2680.00
chr17	26883183	26883284	101	101	49.00	83.00	65.24	64.00	6589.00
chr12	6972993	6973137	144	144	186.00	223.00	202.12	202.00	29105.00
chr20	34322310	34322637	327	327	1.00	8.00	3.32	2.00	1087.00
chr19	7606407	7606570	163	163	31.00	56.00	43.88	45.00	7152.00
chr16	2333186	2333373	187	187	7.00	217.00	154.95	166.00	28976.00
chr12	113825548	113825711	163	163	54.00	69.00	61.77	61.00	10069.00
chr7	4802013	4807749	5736	5736	1.00	30.00	10.69	9.00	61317.00
chr1	43394880	43394985	105	105	183.00	239.00	212.46	211.00	22308.00
chr19	4554399	4554488	89	89	285.00	361.00	326.93	334.00	29097.00
chr16	31719139	31719372	233	233	1.00	12.00	6.65	6.00	1550.00
chr5	134060669	134061744	1075	1075	1.00	20.00	7.18	6.00	7720.00
chr1	202936318	202936371	53	53	2.00	24.00	12.60	14.00	668.00
chr2	220087366	220087615	249	249	79.00	125.00	104.51	106.00	26024.00
chr2	36764494	36764689	195	195	7.00	21.00	11.98	10.00	2337.00
chr7	43519208	43519343	135	135	7.00	15.00	10.33	9.00	1395.00
chr10	51249585	51249993	408	408	0.00	11.00	5.00	6.00	2041.00
chr6	32123647	32123755	108	108	37.00	55.00	47.66	48.00	5147.00
chr3	118624442	118624692	250	250	1.00	23.00	9.74	3.00	2435.00
chr1	190129797	190130020	223	223	9.00	23.00	16.94	17.00	3778.00
chr9	131004491	131004624	133	133	8.00	1911.00	997.91	1004.00	132722.00
chr22	33679187	33679334	147	147	88.00	128.00	106.39	106.00	15640.00
chr15	74709931	74710016	85	85	19.00	29.00	23.86	23.00	2028.00
chr7	6470110	6470238	128	128	14.00	21.00	16.70	16.00	2137.00
chr1	6640600	6641359	759	759	2.00	18.00	9.85	10.00	7474.00
chr16	31510622	31510728	106	106	62.00	92.00	82.60	84.00	8756.00
chr4	103710287	103711803	1516	1516	1.00	10.00	5.59	6.00	8481.00
chr19	2862339	2862746	407	407	0.00	7.00	3.65	4.00	1485.00
chr2	15467873	15467994	121	121	17.00	26.00	21.66	22.00	2621.00
chr2	36780721	36781492	771	771	2.00	9.00	5.30	5.00	4088.00
chr10	81070680	81070941	261	261	6.00	17.00	10.55	10.00	2754.00
chr2	217234866	217235986	1120	1120	3.00	19.00	9.21	9.00	10311.00
chr10	93786348	93786508	160	160	12.00	19.00	15.47	15.00	2475.00
chr17	20268785	20269076	291	291	0.00	7.00	2.65	2.00	770.00
chr9	131002006	131002062	56	56	33.00	1165.00	660.73	741.00	37001.00
chr1	155208307	155208441	134	134	43.00	115.00	81.95	89.00	10981.00
chr2	162833877	162834373	496	496	0.00	114.00	8.71	0.00	4318.00
chr9	35799614	35799728	114	114	6.00	15.00	10.62	11.00	1211.00
chr20	62517856	62519234	1378	1378	2.00	86.00	25.45	26.00	35069.00
chr22	35942847	35943127	280	280	23.00	50.00	37.27	40.00	10435.00
chr13	26436438	26436546	108	108	11.00	20.00	16.92	17.00	1827.00
chr14	69371371	69371453	82	82	33.00	46.00	39.34	39.00	3226.00
chr7	44031274	44031581	307	307	0.00	32.00	10.83	7.00	3326.00
chr11	12274988	12275291	303	303	0.00	18.00	7.62	7.00	2308.00
chr5	1334403	1334498	95	95	70.00	107.00	86.46	87.00	8214.00
chr19	34868639	34868786	147	147	552.00	869.00	685.12	669.00	100712.00
chr16	1815960	1816143	183	183	208.00	285.00	236.21	234.00	43226.00
chr10	73578787	73578868	81	81	1004.00	1808.00	1460.93	1579.00	118335.00
chr17	37420427	37420640	213	213	5.00	17.00	10.93	11.00	2328.00
chr5	60835422	60835586	164	164	5.00	13.00	9.18	10.00	1506.00
chr15	79296143	79296517	374	374	78.00	131.00	101.22	99.00	37855.00
chr19	13039568	13039661	93	93	112.00	148.00	132.29	135.00	12303.00
chr12	49421585	49421713	128	128	16.00	32.00	24.88	26.00	3184.00
chr1	1661057	1662583	1526	1526	7.00	133.00	68.59	63.00	104675.00
chr2	207457340	207457460	120	120	58.00	91.00	72.89	72.00	8747.00
chr11	64542462	64543441	979	979	1.00	11.00	6.41	7.00	6273.00
chr20	61910250	61910347	97	97	68.00	83.00	75.72	76.00	7345.00
chr11	62394042	62394156	114	114	135.00	175.00	157.96	159.00	18007.00
chr5	37301538	37301652	114	114	6.00	14.00	9.56	10.00	1090.00
chr16	4733843	4733933	90	90	92.00	123.00	112.11	113.00	10090.00
chr15	43693913	43694048	135	135	18.00	24.00	20.53	21.00	2772.00
chr11	18764538	18764622	84	84	32.00	55.00	44.39	45.50	3729.00
chr17	57842331	57842499	168	168	43.00	66.00	55.49	56.00	9322.00
chr9	96076729	96078064	1335	1335	1.00	22.00	10.02	10.00	13374.00
chr11	12246219	12246367	148	148	123.00	164.00	142.08	141.00	21028.00
chr12	7030743	7031565	822	822	8.00	1105.00	426.10	19.00	350258.00
chr3	14523178	14523349	171	171	7.00	27.00	20.05	22.00	3429.00
chr5	758508	759483	975	975	0.00	11.00	4.49	5.00	4378.00
chr12	22635490	22635677	187	187	12.00	25.00	17.54	17.00	3280.00
chr5	14479369	14479459	90	90	68.00	98.00	82.48	83.00	7423.00
chr6	143655214	143656079	865	865	0.00	20.00	5.15	3.00	4458.00
chr7	75508360	75508578	218	218	36.00	506.00	338.21	379.50	73729.00
chr11	60697981	60698131	150	150	31.00	49.00	39.30	39.00	5895.00
chr1	151400598	151400889	291	291	28.00	52.00	40.35	40.00	11743.00
chr5	172196431	172197309	878	878	19.00	324.00	121.36	65.00	106558.00
chr3	49152660	49152794	134	134	11.00	31.00	21.47	20.00	2877.00
chr7	5518281	5519950	1669	1669	11.00	51.00	27.38	27.00	45691.00
chr17	16691106	16691449	343	343	4.00	68.00	31.85	37.00	10925.00
chr2	220086993	220087172	179	179	80.00	108.00	94.25	95.00	16870.00
chr10	51746916	51748006	1090	1090	2.00	54.00	19.59	15.00	21349.00
chr12	7302118	7302289	171	171	362.00	462.00	397.06	394.00	67898.00
chr11	59562844	59562955	111	111	7.00	25.00	14.68	14.00	1629.00
chr12	6100984	6101184	200	200	49.00	79.00	59.47	59.00	11894.00
chr19	5683274	5683627	353	353	1.00	12.00	5.86	5.00	2067.00
chr12	2786259	2786387	128	128	11.00	18.00	14.70	15.00	1881.00
chr15	26812727	26812880	153	153	39.00	58.00	47.99	49.00	7342.00
chr1	149007980	149008798	818	818	0.00	14.00	4.00	4.00	3273.00
chr19	54965608	54965861	253	253	73.00	142.00	113.69	117.00	28763.00
chr8	27293259	27293310	51	51	167.00	202.00	183.94	183.00	9381.00
chr15	23014437	23014528	91	91	32.00	46.00	40.03	41.00	3643.00
chr1	111717500	111717585	85	85	18.00	31.00	26.15	26.00	2223.00
chr6	150157220	150157433	213	213	53.00	93.00	74.62	75.00	15893.00
chr13	114566547	114566670	123	123	12.00	32.00	19.27	17.00	2370.00
chr16	58539291	58539605	314	314	2.00	16.00	9.94	10.00	3121.00
chr1	21936612	21936768	156	156	152.00	250.00	199.34	195.00	31097.00
chr1	17322880	17322991	111	111	119.00	197.00	150.91	150.00	16751.00
chr11	60699455	60699599	144	144	54.00	84.00	63.13	61.00	9091.00
chr5	6749669	6749770	101	101	15.00	24.00	18.44	18.00	1862.00
chr16	2156805	2156949	144	144	55.00	168.00	122.15	129.00	17590.00
chr15	34690834	34690930	96	96	40.00	126.00	97.11	109.00	9323.00
chr3	11074933	11075425	492	492	2.00	136.00	31.53	11.00	15511.00
chr5	74655222	74655381	159	159	65.00	119.00	87.52	89.00	13916.00
chr20	20022968	20023160	192	192	19.00	36.00	27.94	29.00	5364.00
chr2	39055481	39055578	97	97	10.00	14.00	12.10	12.00	1174.00
chr19	16793231	16793528	297	297	3.00	35.00	13.09	6.00	3888.00
chr2	219205450	219205509	59	59	25.00	34.00	30.88	32.00	1822.00
chr17	74087429	74087729	300	300	2.00	17.00	9.68	10.00	2905.00
chr3	184058150	184060036	1886	1886	3.00	395.00	58.12	20.00	109620.00
chr6	90333128	90333263	135	135	22.00	43.00	34.16	35.00	4611.00
chr12	125267019	125267429	410	410	5.00	21.00	11.93	12.00	4890.00
chr1	207942580	207943104	524	524	4.00	32.00	17.81	18.00	9330.00
chr4	89356876	89357043	167	167	15.00	26.00	19.59	19.00	3272.00
chr7	101995498	101995736	238	238	1.00	11.00	6.73	7.00	1601.00
chr3	11067458	11067562	104	104	106.00	138.00	119.44	117.00	12422.00
chr5	95734582	95734740	158	158	1.00	10.00	5.36	5.00	847.00
chr6	152529106	152529341	235	235	24.00	41.00	33.13	34.00	7785.00
chr5	102295578	102295763	185	185	38.00	61.00	52.21	53.00	9658.00
chr22	21072980	21073110	130	130	276.00	484.00	341.16	332.50	44351.00
chr12	121855306	121855714	408	408	16.00	65.00	33.52	33.00	13676.00
chr1	160326389	160326544	155	155	77.00	111.00	93.83	97.00	14544.00
chr11	60670930	60671007	77	77	113.00	142.00	125.65	124.00	9675.00
chr17	79804822	79804948	126	126	131.00	197.00	158.90	155.00	20022.00
chr16	18527204	18527332	128	128	177.00	325.00	268.48	282.00	34366.00
chr16	16372518	16372646	128	128	177.00	325.00	268.48	282.00	34366.00
chr2	32750530	32750695	165	165	7.00	18.00	13.03	13.00	2150.00
chr14	69369193	69369279	86	86	33.00	52.00	42.59	43.00	3663.00
chr7	66418212	66418356	144	144	54.00	84.00	70.24	70.00	10114.00
chr6	44107988	44108097	109	109	68.00	99.00	85.63	89.00	9334.00
chr7	70885893	70886091	198	198	160.00	241.00	201.15	198.00	39828.00
chr8	27295281	27295397	116	116	227.00	322.00	279.34	280.00	32403.00
chr7	73122918	73123018	100	100	243.00	361.00	304.57	301.00	30457.00
chr15	34698874	34699071	197	197	87.00	123.00	102.62	101.00	20216.00
chr8	22009343	22009513	170	170	74.00	111.00	92.15	92.00	15665.00
chr7	1526557	1526737	180	180	14.00	25.00	19.42	20.00	3495.00
chr5	178053946	178054065	119	119	5.00	32.00	16.10	14.00	1916.00
chr12	6103027	6103369	342	342	33.00	64.00	47.82	48.00	16354.00
chr2	3479491	3480482	991	991	1.00	25.00	12.64	12.00	12524.00
chr3	33883388	33883566	178	178	31.00	49.00	39.12	39.00	6964.00
chr19	11019778	11019883	105	105	58.00	91.00	75.88	75.00	7967.00
chr7	98446205	98446318	113	113	594.00	937.00	763.65	778.00	86292.00
chr8	106813274	106813932	658	658	6.00	25.00	15.65	16.00	10297.00
chr2	223795338	223795530	192	192	74.00	111.00	92.11	94.00	17685.00
chr7	75511146	75511554	408	408	474.00	1058.00	753.06	747.00	307249.00
chr21	40184926	40185038	112	112	20.00	31.00	26.34	26.00	2950.00
chr19	53383575	53385236	1661	1661	2.00	22.00	9.77	9.00	16225.00
chr19	14208130	14208295	165	165	5.00	258.00	173.64	224.00	28650.00
chr15	91461013	91461618	605	605	16.00	193.00	71.92	28.00	43513.00
chr8	145278010	145278133	123	123	10.00	19.00	14.42	14.00	1774.00
chr16	28132990	28133083	93	93	92.00	122.00	109.46	110.00	10180.00
chr11	125280091	125280221	130	130	13.00	21.00	16.56	17.00	2153.00
chr15	63128089	63128317	228	228	10.00	77.00	55.20	64.00	12585.00
chr9	131181435	131181557	122	122	5.00	243.00	208.13	212.00	25392.00
chr19	3281196	3281343	147	147	48.00	84.00	67.14	70.00	9869.00
chr11	6240200	6240280	80	80	17.00	28.00	23.01	23.00	1841.00
chr20	31019123	31019287	164	164	3.00	12.00	7.65	7.00	1255.00
chr6	46825865	46827260	1395	1395	11.00	51.00	30.51	31.00	42558.00
chr12	1672006	1672666	660	660	0.00	5.00	1.84	1.00	1216.00
chr12	9098824	9099001	177	177	38.00	84.00	57.82	59.00	10235.00
chr7	121738503	121738630	127	127	6.00	14.00	8.99	8.00	1142.00
chr19	40875814	40875935	121	121	544.00	656.00	595.74	593.00	72084.00
chr20	3581592	3581671	79	79	18.00	31.00	24.62	24.00	1945.00
chr17	7226965	7227042	77	77	27.00	41.00	36.39	38.00	2802.00
chr2	74331800	74332809	1009	1009	1.00	18.00	7.82	7.00	7893.00
chr1	209785136	209785610	474	474	2.00	154.00	105.59	114.00	50049.00
chr9	35546426	35548532	2106	2106	11.00	88.00	46.77	45.00	98508.00
chr17	80040198	80040290	92	92	181.00	222.00	203.98	205.00	18766.00
chr11	73074791	73075284	493	493	4.00	154.00	55.41	24.00	27316.00
chr20	44674976	44675075	99	99	63.00	86.00	75.21	76.00	7446.00
chr20	5892091	5892328	237	237	5.00	584.00	281.65	359.00	66751.00
chr17	20316581	20317594	1013	1013	1.00	10.00	4.03	4.00	4082.00
chr12	99478702	99478801	99	99	32.00	47.00	41.48	42.00	4107.00
chr17	40842756	40842960	204	204	82.00	120.00	102.31	104.00	20871.00
chr11	107501142	107501288	146	146	39.00	65.00	53.10	53.00	7752.00
chr11	85429236	85429532	296	296	0.00	1.00	0.26	0.00	76.00
chr20	9449217	9449319	102	102	2.00	6.00	3.79	3.00	387.00
chr14	23371395	23371591	196	196	50.00	72.00	63.27	63.00	12401.00
chr7	716865	716957	92	92	660.00	860.00	793.75	808.00	73025.00
chr10	48862360	48862682	322	322	0.00	12.00	1.73	0.00	556.00
chr10	68686678	68688210	1532	1532	0.00	19.00	5.50	5.00	8424.00
chr5	179674854	179674926	72	72	75.00	100.00	89.00	93.00	6408.00
chr1	209773327	209773456	129	129	47.00	80.00	65.68	65.00	8473.00
chr17	45691034	45691091	57	57	79.00	109.00	97.28	102.00	5545.00
chr1	19669871	19670118	247	247	5.00	22.00	11.97	10.00	2956.00
chr17	45664025	45664710	685	685	2.00	105.00	23.60	13.00	16169.00
chr19	2337634	2338840	1206	1206	3.00	37.00	13.75	12.00	16577.00
chr8	22011480	22011552	72	72	76.00	98.00	88.88	89.00	6399.00
