#chrom	start	end	size	num_data	min	max	mean	median	sum
chr11	108202605	108202764	159	159	13.00	24.00	18.51	19.00	2943.00
chr9	140051314	140051489	175	175	220.00	299.00	252.15	248.00	44126.00
chr22	45574118	45574781	663	663	11.00	41.00	27.60	31.00	18297.00
chr15	79312382	79312446	64	64	129.00	149.00	137.61	136.50	8807.00
chr1	21940120	21940199	79	79	271.00	337.00	304.84	304.00	24082.00
chr17	3775847	3775921	74	74	225.00	283.00	254.31	254.00	18819.00
chr7	73133931	73134019	88	88	0.00	429.00	136.10	98.50	11977.00
chr11	72292920	72292991	71	71	0.00	5.00	3.31	4.00	235.00
chr7	43547616	43547730	114	114	20.00	44.00	33.22	36.00	3787.00
chr16	58713760	58714145	385	385	6.00	17.00	11.91	12.00	4586.00
chr22	21083600	21083794	194	194	364.00	623.00	503.20	531.00	97621.00
chr11	66457275	66457414	139	139	373.00	504.00	424.48	416.00	59003.00
chr15	91561034	91561115	81	81	28.00	49.00	38.25	40.00	3098.00
chr11	2968525	2969001	476	476	25.00	59.00	39.35	38.00	18729.00
chr19	34869838	34869910	72	72	1108.00	1464.00	1264.85	1266.00	91069.00
chr9	121970996	121971219	223	223	112.00	220.00	174.51	174.00	38916.00
chr3	47449772	47449980	208	208	21.00	96.00	66.22	80.00	13773.00
chr12	57601820	57601999	179	179	443.00	684.00	549.41	513.00	98345.00
chr16	2345590	2345741	151	151	104.00	130.00	114.87	113.00	17346.00
chr12	50471782	50471910	128	128	42.00	64.00	53.59	55.00	6859.00
chr1	109814221	109814344	123	123	101.00	132.00	117.24	119.00	14421.00
chr19	16942304	16942458	154	154	38.00	53.00	46.16	47.00	7109.00
chr11	66333301	66333398	97	97	814.00	951.00	868.87	867.00	84280.00
chr5	74026084	74026223	139	139	38.00	66.00	49.43	50.00	6871.00
chr5	68417520	68417722	202	202	41.00	67.00	53.60	54.00	10828.00
chr19	15272262	15272525	263	263	5.00	16.00	10.30	9.00	2708.00
chr3	45872404	45872482	78	78	25.00	37.00	31.40	32.00	2449.00
chr7	73123374	73123452	78	78	424.00	578.00	498.82	501.00	38908.00
chr5	14498197	14498360	163	163	156.00	216.00	185.71	188.00	30271.00
chr14	93180167	93180230	63	63	52.00	71.00	62.02	63.00	3907.00
chr9	130984739	130984875	136	136	1162.00	1434.00	1261.81	1255.00	171606.00
chr13	31216764	31216894	130	130	16.00	25.00	20.26	20.00	2634.00
chr12	112614399	112614506	107	107	104.00	269.00	219.07	233.00	23441.00
chr12	57602865	57602982	117	117	633.00	739.00	684.68	681.00	80108.00
chr14	72976861	72976987	126	126	3.00	8.00	5.28	6.00	665.00
chr1	155209406	155209553	147	147	24.00	49.00	37.17	39.00	5464.00
chr10	49633930	49634113	183	183	36.00	66.00	50.77	51.00	9290.00
chr16	84100093	84100218	125	125	168.00	266.00	219.25	221.00	27406.00
chr1	155207924	155208097	173	173	37.00	92.00	58.13	52.00	10057.00
chr12	2786898	2787033	135	135	9.00	19.00	13.24	13.00	1788.00
chr2	233755457	233756197	740	740	0.00	4.00	0.26	0.00	195.00
chr14	60631894	60632099	205	205	30.00	141.00	94.32	101.00	19335.00
chr1	11151549	11151654	105	105	159.00	188.00	172.11	171.00	18072.00
chr4	134076071	134076178	107	107	2.00	5.00	3.79	4.00	405.00
chr15	91420364	91420441	77	77	69.00	92.00	79.97	78.00	6158.00
chr5	114961533	114961755	222	222	0.00	6.00	2.89	3.00	641.00
chr16	1814047	1814211	164	164	38.00	697.00	362.05	523.50	59377.00
chr18	44250463	44252581	2118	2118	14.00	114.00	65.98	65.00	139755.00
chr6	158049380	158049518	138	138	12.00	39.00	22.49	18.50	3103.00
chr19	7675585	7675679	94	94	75.00	91.00	84.29	84.00	7923.00
chr13	99461604	99461719	115	115	30.00	114.00	78.15	87.00	8987.00
chr11	130010829	130011467	638	638	4.00	1977.00	293.50	122.50	187256.00
chr11	107526658	107526792	134	134	27.00	41.00	33.31	33.00	4463.00
chr16	1391294	1391490	196	196	0.00	1.00	0.20	0.00	39.00
chr1	38182716	38184158	1442	1442	0.00	17.00	5.06	4.00	7297.00
chr5	179231023	179231323	300	300	17.00	37.00	28.87	30.00	8661.00
chr14	69814593	69814719	126	126	67.00	99.00	81.44	80.00	10261.00
chr14	69349174	69349309	135	135	36.00	64.00	47.41	47.00	6401.00
chr19	7614792	7614998	206	206	54.00	98.00	82.08	82.00	16908.00
chr1	228270375	228270466	91	91	0.00	441.00	129.86	39.00	11817.00
chr1	38186022	38186315	293	293	1.00	7.00	4.45	4.00	1305.00
chr13	77641715	77641999	284	284	153.00	278.00	207.90	200.00	59044.00
chr14	100157417	100157498	81	81	10.00	24.00	15.77	13.00	1277.00
chr13	32978280	32979333	1053	1053	15.00	115.00	43.16	43.00	45445.00
chr12	7301567	7301794	227	227	668.00	1056.00	892.72	915.00	202648.00
chr9	123583116	123583257	141	141	55.00	84.00	67.57	66.00	9528.00
chr17	26883183	26883284	101	101	121.00	201.00	153.06	150.00	15459.00
chr12	6972993	6973137	144	144	155.00	246.00	191.28	178.50	27545.00
chr20	34322310	34322637	327	327	13.00	22.00	17.39	17.00	5686.00
chr19	7606407	7606570	163	163	39.00	63.00	50.88	52.00	8293.00
chr16	2333186	2333373	187	187	9.00	258.00	187.47	207.00	35056.00
chr12	113825548	113825711	163	163	53.00	82.00	67.28	67.00	10967.00
chr7	4802013	4807749	5736	5736	0.00	44.00	12.87	11.00	73845.00
chr1	43394880	43394985	105	105	62.00	93.00	76.01	78.00	7981.00
chr19	4554399	4554488	89	89	138.00	180.00	154.11	151.00	13716.00
chr16	31719139	31719372	233	233	28.00	46.00	36.89	37.00	8595.00
chr5	134060669	134061744	1075	1075	0.00	18.00	10.56	11.00	11355.00
chr1	202936318	202936371	53	53	4.00	47.00	26.70	30.00	1415.00
chr2	220087366	220087615	249	249	182.00	254.00	210.20	211.00	52341.00
chr2	36764494	36764689	195	195	3.00	13.00	7.00	6.00	1365.00
chr7	43519208	43519343	135	135	17.00	26.00	21.11	22.00	2850.00
chr10	51249585	51249993	408	408	5.00	49.00	24.83	23.00	10132.00
chr6	32123647	32123755	108	108	213.00	269.00	243.81	246.00	26331.00
chr3	118624442	118624692	250	250	0.00	2.00	0.61	1.00	152.00
chr1	190129797	190130020	223	223	11.00	29.00	18.26	17.00	4072.00
chr9	131004491	131004624	133	133	19.00	2340.00	1703.88	1905.00	226616.00
chr22	33679187	33679334	147	147	9.00	18.00	13.66	13.00	2008.00
chr15	74709931	74710016	85	85	48.00	66.00	55.87	55.00	4749.00
chr7	6470110	6470238	128	128	16.00	34.00	27.72	29.00	3548.00
chr1	6640600	6641359	759	759	12.00	39.00	24.31	25.00	18451.00
chr16	31510622	31510728	106	106	133.00	166.00	147.30	147.00	15614.00
chr4	103710287	103711803	1516	1516	12.00	96.00	46.98	44.00	71226.00
chr19	2862339	2862746	407	407	3.00	13.00	8.06	8.00	3279.00
chr2	15467873	15467994	121	121	23.00	36.00	30.33	31.00	3670.00
chr2	36780721	36781492	771	771	8.00	29.00	19.54	19.00	15062.00
chr10	81070680	81070941	261	261	9.00	28.00	17.69	18.00	4616.00
chr2	217234866	217235986	1120	1120	0.00	4.00	1.07	1.00	1195.00
chr10	93786348	93786508	160	160	31.00	74.00	46.52	45.00	7443.00
chr17	20268785	20269076	291	291	0.00	15.00	7.45	8.00	2169.00
chr9	131002006	131002062	56	56	31.00	2026.00	1759.98	1898.50	98559.00
chr1	155208307	155208441	134	134	33.00	85.00	59.47	62.00	7969.00
chr2	162833877	162834373	496	496	3.00	93.00	15.92	9.00	7897.00
chr9	35799614	35799728	114	114	78.00	104.00	91.61	91.00	10444.00
chr20	62517856	62519234	1378	1378	1.00	173.00	42.87	42.00	59073.00
chr22	35942847	35943127	280	280	0.00	14.00	8.64	10.00	2418.00
chr13	26436438	26436546	108	108	19.00	37.00	29.49	31.00	3185.00
chr14	69371371	69371453	82	82	12.00	30.00	19.17	17.00	1572.00
chr7	44031274	44031581	307	307	6.00	54.00	19.90	12.00	6109.00
chr11	12274988	12275291	303	303	32.00	120.00	77.05	82.00	23346.00
chr5	1334403	1334498	95	95	73.00	117.00	91.94	90.00	8734.00
chr19	34868639	34868786	147	147	1159.00	1605.00	1335.99	1339.00	196391.00
chr16	1815960	1816143	183	183	485.00	703.00	561.60	552.00	102773.00
chr10	73578787	73578868	81	81	1984.00	3325.00	2734.89	2873.00	221526.00
chr17	37420427	37420640	213	213	9.00	14.00	11.75	12.00	2502.00
chr5	60835422	60835586	164	164	11.00	23.00	16.58	16.00	2719.00
chr15	79296143	79296517	374	374	189.00	296.00	235.46	237.00	88061.00
chr19	13039568	13039661	93	93	157.00	205.00	178.39	179.00	16590.00
chr12	49421585	49421713	128	128	45.00	81.00	64.68	67.00	8279.00
chr1	1661057	1662583	1526	1526	18.00	277.00	104.74	104.00	159829.00
chr2	207457340	207457460	120	120	111.00	157.00	131.47	127.50	15776.00
chr11	64542462	64543441	979	979	3.00	21.00	10.42	10.00	10202.00
chr20	61910250	61910347	97	97	127.00	156.00	140.62	141.00	13640.00
chr11	62394042	62394156	114	114	223.00	295.00	252.99	248.50	28841.00
chr5	37301538	37301652	114	114	19.00	29.00	23.54	23.00	2684.00
chr16	4733843	4733933	90	90	101.00	128.00	118.52	119.50	10667.00
chr15	43693913	43694048	135	135	26.00	45.00	37.48	39.00	5060.00
chr11	18764538	18764622	84	84	1.00	5.00	3.67	4.00	308.00
chr17	57842331	57842499	168	168	58.00	98.00	76.37	75.00	12830.00
chr9	96076729	96078064	1335	1335	28.00	86.00	57.67	59.00	76995.00
chr11	12246219	12246367	148	148	786.00	1069.00	932.96	941.50	138078.00
chr12	7030743	7031565	822	822	118.00	6657.00	2662.17	239.00	2188300.00
chr3	14523178	14523349	171	171	4.00	14.00	8.87	9.00	1516.00
chr5	758508	759483	975	975	2.00	21.00	7.43	7.00	7240.00
chr12	22635490	22635677	187	187	88.00	134.00	113.08	112.00	21146.00
chr5	14479369	14479459	90	90	65.00	109.00	79.99	75.00	7199.00
chr6	143655214	143656079	865	865	0.00	18.00	5.26	4.00	4546.00
chr7	75508360	75508578	218	218	3.00	160.00	89.73	98.00	19561.00
chr11	60697981	60698131	150	150	118.00	196.00	146.11	138.00	21917.00
chr1	151400598	151400889	291	291	87.00	160.00	125.15	129.00	36418.00
chr5	172196431	172197309	878	878	6.00	382.00	117.85	34.00	103476.00
chr3	49152660	49152794	134	134	69.00	123.00	95.16	93.00	12751.00
chr7	5518281	5519950	1669	1669	6.00	37.00	17.31	17.00	28894.00
chr17	16691106	16691449	343	343	8.00	207.00	101.66	114.00	34869.00
chr2	220086993	220087172	179	179	194.00	234.00	210.46	209.00	37673.00
chr10	51746916	51748006	1090	1090	3.00	179.00	86.80	84.00	94613.00
chr12	7302118	7302289	171	171	754.00	1052.00	903.86	918.00	154560.00
chr11	59562844	59562955	111	111	28.00	68.00	41.05	34.00	4556.00
chr12	6100984	6101184	200	200	23.00	37.00	30.23	30.50	6045.00
chr19	5683274	5683627	353	353	7.00	28.00	20.35	21.00	7184.00
chr12	2786259	2786387	128	128	16.00	24.00	20.07	20.00	2569.00
chr15	26812727	26812880	153	153	21.00	39.00	29.79	31.00	4558.00
chr1	149007980	149008798	818	818	0.00	3.00	0.58	0.00	474.00
chr19	54965608	54965861	253	253	242.00	467.00	370.41	373.00	93713.00
chr8	27293259	27293310	51	51	432.00	531.00	477.84	471.00	24370.00
chr15	23014437	23014528	91	91	45.00	64.00	56.59	57.00	5150.00
chr1	111717500	111717585	85	85	44.00	56.00	48.45	48.00	4118.00
chr6	150157220	150157433	213	213	67.00	109.00	86.28	85.00	18377.00
chr13	114566547	114566670	123	123	6.00	33.00	18.37	18.00	2260.00
chr16	58539291	58539605	314	314	4.00	37.00	26.59	28.50	8348.00
chr1	21936612	21936768	156	156	196.00	369.00	285.19	283.50	44489.00
chr1	17322880	17322991	111	111	127.00	214.00	161.84	157.00	17964.00
chr11	60699455	60699599	144	144	183.00	239.00	204.95	204.00	29513.00
chr5	6749669	6749770	101	101	67.00	91.00	77.86	77.00	7864.00
chr16	2156805	2156949	144	144	236.00	802.00	559.85	576.50	80618.00
chr15	34690834	34690930	96	96	198.00	412.00	351.54	361.00	33748.00
chr3	11074933	11075425	492	492	0.00	64.00	11.48	1.00	5647.00
chr5	74655222	74655381	159	159	32.00	61.00	45.38	48.00	7216.00
chr20	20022968	20023160	192	192	15.00	34.00	24.05	24.00	4617.00
chr2	39055481	39055578	97	97	13.00	24.00	20.59	21.00	1997.00
chr19	16793231	16793528	297	297	6.00	90.00	29.97	13.00	8901.00
chr2	219205450	219205509	59	59	24.00	31.00	27.64	27.00	1631.00
chr17	74087429	74087729	300	300	12.00	39.00	30.94	32.00	9283.00
chr3	184058150	184060036	1886	1886	13.00	322.00	93.78	70.00	176874.00
chr6	90333128	90333263	135	135	104.00	143.00	122.01	123.00	16471.00
chr12	125267019	125267429	410	410	3.00	27.00	10.94	7.00	4487.00
chr1	207942580	207943104	524	524	5.00	19.00	12.30	12.00	6443.00
chr4	89356876	89357043	167	167	3.00	8.00	5.44	5.00	909.00
chr7	101995498	101995736	238	238	0.00	16.00	6.22	3.00	1481.00
chr3	11067458	11067562	104	104	26.00	48.00	37.16	36.50	3865.00
chr5	95734582	95734740	158	158	0.00	3.00	1.15	1.00	181.00
chr6	152529106	152529341	235	235	253.00	382.00	312.57	310.00	73454.00
chr5	102295578	102295763	185	185	64.00	103.00	80.07	76.00	14813.00
chr22	21072980	21073110	130	130	531.00	880.00	655.32	630.50	85192.00
chr12	121855306	121855714	408	408	41.00	127.00	76.58	74.00	31244.00
chr1	160326389	160326544	155	155	133.00	167.00	148.66	149.00	23043.00
chr11	60670930	60671007	77	77	380.00	458.00	424.65	428.00	32698.00
chr17	79804822	79804948	126	126	476.00	648.00	567.91	565.50	71557.00
chr16	18527204	18527332	128	128	515.00	845.00	718.39	751.50	91954.00
chr16	16372518	16372646	128	128	512.00	842.00	715.66	749.50	91604.00
chr2	32750530	32750695	165	165	32.00	63.00	41.45	40.00	6839.00
chr14	69369193	69369279	86	86	29.00	44.00	35.66	37.00	3067.00
chr7	66418212	66418356	144	144	49.00	77.00	65.24	67.00	9394.00
chr6	44107988	44108097	109	109	94.00	128.00	113.99	117.00	12425.00
chr7	70885893	70886091	198	198	186.00	289.00	240.32	231.00	47583.00
chr8	27295281	27295397	116	116	538.00	682.00	602.13	594.50	69847.00
chr7	73122918	73123018	100	100	500.00	775.00	664.71	659.00	66471.00
chr15	34698874	34699071	197	197	254.00	323.00	285.99	288.00	56341.00
chr8	22009343	22009513	170	170	44.00	92.00	68.22	70.00	11598.00
chr7	1526557	1526737	180	180	38.00	56.00	47.60	48.00	8568.00
chr5	178053946	178054065	119	119	17.00	498.00	207.64	188.00	24709.00
chr12	6103027	6103369	342	342	15.00	35.00	24.42	25.00	8351.00
chr2	3479491	3480482	991	991	4.00	36.00	16.87	15.00	16715.00
chr3	33883388	33883566	178	178	40.00	67.00	53.69	54.00	9556.00
chr19	11019778	11019883	105	105	65.00	98.00	86.07	89.00	9037.00
chr7	98446205	98446318	113	113	279.00	427.00	352.01	348.00	39777.00
chr8	106813274	106813932	658	658	39.00	77.00	56.90	57.00	37443.00
chr2	223795338	223795530	192	192	58.00	130.00	85.51	80.50	16418.00
chr7	75511146	75511554	408	408	159.00	308.00	223.92	221.00	91358.00
chr21	40184926	40185038	112	112	11.00	18.00	14.22	14.00	1593.00
chr19	53383575	53385236	1661	1661	9.00	31.00	18.62	19.00	30932.00
chr19	14208130	14208295	165	165	15.00	338.00	224.15	286.00	36984.00
chr15	91461013	91461618	605	605	45.00	484.00	183.12	68.00	110787.00
chr8	145278010	145278133	123	123	27.00	42.00	34.62	35.00	4258.00
chr16	28132990	28133083	93	93	77.00	110.00	91.10	91.00	8472.00
chr11	125280091	125280221	130	130	40.00	71.00	55.43	53.50	7206.00
chr15	63128089	63128317	228	228	14.00	79.00	49.72	49.00	11337.00
chr9	131181435	131181557	122	122	0.00	23.00	16.75	19.00	2043.00
chr19	3281196	3281343	147	147	106.00	151.00	124.99	123.00	18374.00
chr11	6240200	6240280	80	80	42.00	54.00	49.19	49.50	3935.00
chr20	31019123	31019287	164	164	25.00	42.00	33.06	33.00	5422.00
chr6	46825865	46827260	1395	1395	1.00	14.00	6.69	7.00	9337.00
chr12	1672006	1672666	660	660	0.00	7.00	1.96	2.00	1293.00
chr12	9098824	9099001	177	177	51.00	103.00	79.37	83.00	14049.00
chr7	121738503	121738630	127	127	1.00	3.00	1.73	2.00	220.00
chr19	40875814	40875935	121	121	481.00	668.00	560.55	542.00	67827.00
chr20	3581592	3581671	79	79	57.00	69.00	61.53	61.00	4861.00
chr17	7226965	7227042	77	77	97.00	135.00	118.25	120.00	9105.00
chr2	74331800	74332809	1009	1009	19.00	54.00	33.31	32.00	33608.00
chr1	209785136	209785610	474	474	0.00	11.00	3.42	3.00	1622.00
chr9	35546426	35548532	2106	2106	49.00	167.00	95.23	95.00	200552.00
chr17	80040198	80040290	92	92	297.00	380.00	340.63	347.00	31338.00
chr11	73074791	73075284	493	493	47.00	239.00	119.92	86.00	59121.00
chr20	44674976	44675075	99	99	198.00	270.00	234.53	235.00	23218.00
chr20	5892091	5892328	237	237	32.00	2701.00	1380.96	1859.00	327288.00
chr17	20316581	20317594	1013	1013	4.00	46.00	17.84	15.00	18075.00
chr12	99478702	99478801	99	99	19.00	38.00	28.12	28.00	2784.00
chr17	40842756	40842960	204	204	183.00	299.00	238.53	236.00	48661.00
chr11	107501142	107501288	146	146	15.00	28.00	21.22	20.00	3098.00
chr11	85429236	85429532	296	296	0.00	0.00	0.00	0.00	0.00
chr20	9449217	9449319	102	102	223.00	288.00	249.59	248.00	25458.00
chr14	23371395	23371591	196	196	139.00	232.00	184.63	184.00	36188.00
chr7	716865	716957	92	92	539.00	676.00	620.60	625.50	57095.00
chr10	48862360	48862682	322	322	0.00	0.00	0.00	0.00	0.00
chr10	68686678	68688210	1532	1532	2.00	28.00	12.58	12.00	19274.00
chr5	179674854	179674926	72	72	158.00	202.00	180.35	187.00	12985.00
chr1	209773327	209773456	129	129	3.00	5.00	3.99	4.00	515.00
chr17	45691034	45691091	57	57	187.00	245.00	212.88	210.00	12134.00
chr1	19669871	19670118	247	247	13.00	32.00	23.52	25.00	5809.00
chr17	45664025	45664710	685	685	10.00	237.00	78.37	75.00	53683.00
chr19	2337634	2338840	1206	1206	21.00	127.00	46.81	45.00	56452.00
chr8	22011480	22011552	72	72	71.00	88.00	78.15	78.00	5627.00
