#chrom	start	end	size	num_data	min	max	mean	median	sum
chr9	140051314	140051489	175	175	221.00	406.00	290.93	294.00	50912.00
chr22	45574118	45574781	663	663	13.00	45.00	24.87	24.00	16489.00
chr15	79312382	79312446	64	64	82.00	102.00	90.19	89.00	5772.00
chr1	21940120	21940199	79	79	136.00	177.00	160.99	162.00	12718.00
chr17	3775847	3775921	74	74	39.00	52.00	44.99	45.00	3329.00
chr7	73133931	73134019	88	88	0.00	24.00	7.05	4.00	620.00
chr11	72292920	72292991	71	71	22.00	30.00	26.17	26.00	1858.00
chr7	43547616	43547730	114	114	13.00	24.00	18.37	19.00	2094.00
chr16	58713760	58714145	385	385	5.00	25.00	10.50	9.00	4043.00
chr22	21083600	21083794	194	194	140.00	213.00	173.69	171.00	33695.00
chr11	66457275	66457414	139	139	111.00	171.00	133.82	133.00	18601.00
chr15	91561034	91561115	81	81	8.00	12.00	9.73	10.00	788.00
chr11	2968525	2969001	476	476	4.00	15.00	7.84	7.00	3733.00
chr19	34869838	34869910	72	72	545.00	677.00	605.26	601.50	43579.00
chr9	121970996	121971219	223	223	36.00	56.00	46.95	47.00	10469.00
chr3	47449772	47449980	208	208	5.00	49.00	30.40	38.00	6323.00
chr12	57601820	57601999	179	179	130.00	216.00	167.01	164.00	29895.00
chr16	2345590	2345741	151	151	67.00	106.00	86.95	88.00	13130.00
chr12	50471782	50471910	128	128	44.00	71.00	55.91	55.00	7157.00
chr1	109814221	109814344	123	123	147.00	185.00	165.70	166.00	20381.00
chr19	16942304	16942458	154	154	33.00	52.00	42.06	42.00	6478.00
chr11	66333301	66333398	97	97	274.00	350.00	310.12	310.00	30082.00
chr5	74026084	74026223	139	139	28.00	43.00	36.32	37.00	5049.00
chr5	68417520	68417722	202	202	10.00	21.00	16.66	17.00	3365.00
chr19	15272262	15272525	263	263	18.00	53.00	33.59	32.00	8835.00
chr3	45872404	45872482	78	78	20.00	29.00	24.28	24.00	1894.00
chr7	73123374	73123452	78	78	25.00	49.00	35.53	37.00	2771.00
chr5	14498197	14498360	163	163	36.00	54.00	46.21	47.00	7532.00
chr14	93180167	93180230	63	63	48.00	64.00	55.70	55.00	3509.00
chr9	130984739	130984875	136	136	456.00	614.00	516.76	507.00	70279.00
chr13	31216764	31216894	130	130	9.00	18.00	13.17	13.00	1712.00
chr12	112614399	112614506	107	107	47.00	99.00	84.81	88.00	9075.00
chr12	57602865	57602982	117	117	153.00	201.00	178.98	176.00	20941.00
chr14	72976861	72976987	126	126	22.00	36.00	29.54	30.00	3722.00
chr1	155209406	155209553	147	147	60.00	76.00	67.21	66.00	9880.00
chr10	49633930	49634113	183	183	25.00	43.00	34.38	34.00	6292.00
chr16	84100093	84100218	125	125	73.00	100.00	90.57	91.00	11321.00
chr1	155207924	155208097	173	173	67.00	120.00	88.90	93.00	15380.00
chr12	2786898	2787033	135	135	5.00	13.00	8.25	8.00	1114.00
chr2	233755457	233756197	740	740	0.00	54.00	8.39	2.00	6206.00
chr14	60631894	60632099	205	205	21.00	117.00	71.50	72.00	14658.00
chr1	11151549	11151654	105	105	46.00	66.00	56.81	56.00	5965.00
chr4	134076071	134076178	107	107	45.00	70.00	59.30	60.00	6345.00
chr15	91420364	91420441	77	77	22.00	33.00	28.05	29.00	2160.00
chr5	114961533	114961755	222	222	4.00	23.00	13.48	13.00	2993.00
chr16	1814047	1814211	164	164	7.00	320.00	159.70	230.50	26191.00
chr18	44250463	44252581	2118	2118	0.00	15.00	5.29	5.00	11210.00
chr6	158049380	158049518	138	138	36.00	62.00	46.49	42.50	6416.00
chr19	7675585	7675679	94	94	13.00	20.00	16.39	16.00	1541.00
chr13	99461604	99461719	115	115	19.00	131.00	110.63	117.00	12722.00
chr11	130010829	130011467	638	638	0.00	779.00	78.48	6.00	50071.00
chr11	107526658	107526792	134	134	91.00	132.00	108.54	108.00	14545.00
chr16	1391294	1391490	196	196	99.00	158.00	125.96	124.50	24689.00
chr1	38182716	38184158	1442	1442	4.00	30.00	18.83	18.00	27151.00
chr5	179231023	179231323	300	300	0.00	7.00	3.57	3.00	1072.00
chr14	69814593	69814719	126	126	61.00	77.00	68.60	68.00	8644.00
chr14	69349174	69349309	135	135	33.00	51.00	43.08	44.00	5816.00
chr19	7614792	7614998	206	206	78.00	124.00	100.11	100.00	20622.00
chr1	228270375	228270466	91	91	0.00	418.00	120.14	47.00	10933.00
chr1	38186022	38186315	293	293	1.00	18.00	9.28	11.00	2719.00
chr13	77641715	77641999	284	284	67.00	117.00	88.99	88.00	25272.00
chr14	100157417	100157498	81	81	28.00	72.00	49.01	43.00	3970.00
chr13	32978280	32979333	1053	1053	1.00	23.00	6.41	5.00	6751.00
chr12	7301567	7301794	227	227	242.00	403.00	323.44	326.00	73421.00
chr9	123583116	123583257	141	141	17.00	34.00	26.10	27.00	3680.00
chr17	26883183	26883284	101	101	41.00	54.00	47.93	48.00	4841.00
chr12	6972993	6973137	144	144	175.00	220.00	196.22	196.00	28256.00
chr20	34322310	34322637	327	327	0.00	4.00	0.84	0.00	274.00
chr19	7606407	7606570	163	163	49.00	89.00	66.22	64.00	10794.00
chr16	2333186	2333373	187	187	0.00	126.00	95.60	106.00	17877.00
chr12	113825548	113825711	163	163	90.00	127.00	104.33	103.00	17006.00
chr7	4802013	4807749	5736	5736	1.00	31.00	14.16	13.00	81240.00
chr1	43394880	43394985	105	105	259.00	319.00	288.29	291.00	30270.00
chr19	4554399	4554488	89	89	89.00	127.00	108.85	108.00	9688.00
chr16	31719139	31719372	233	233	2.00	8.00	5.09	5.00	1187.00
chr5	134060669	134061744	1075	1075	1.00	19.00	9.23	9.00	9918.00
chr1	202936318	202936371	53	53	7.00	50.00	28.74	30.00	1523.00
chr2	220087366	220087615	249	249	87.00	124.00	99.74	98.00	24835.00
chr2	36764494	36764689	195	195	20.00	44.00	30.68	31.00	5982.00
chr7	43519208	43519343	135	135	6.00	16.00	11.32	11.00	1528.00
chr10	51249585	51249993	408	408	0.00	15.00	5.51	4.00	2249.00
chr6	32123647	32123755	108	108	41.00	56.00	50.15	51.00	5416.00
chr3	118624442	118624692	250	250	1.00	29.00	13.34	5.00	3335.00
chr1	190129797	190130020	223	223	6.00	31.00	15.17	16.00	3383.00
chr9	131004491	131004624	133	133	0.00	847.00	466.14	468.00	61997.00
chr22	33679187	33679334	147	147	18.00	34.00	26.55	28.00	3903.00
chr15	74709931	74710016	85	85	78.00	91.00	85.22	86.00	7244.00
chr7	6470110	6470238	128	128	11.00	19.00	14.48	14.00	1853.00
chr1	6640600	6641359	759	759	5.00	21.00	11.54	11.00	8760.00
chr16	31510622	31510728	106	106	66.00	93.00	84.33	85.00	8939.00
chr4	103710287	103711803	1516	1516	1.00	12.00	4.12	4.00	6243.00
chr19	2862339	2862746	407	407	0.00	6.00	2.55	2.00	1039.00
chr2	15467873	15467994	121	121	18.00	26.00	21.61	21.00	2615.00
chr2	36780721	36781492	771	771	2.00	13.00	6.93	6.00	5342.00
chr10	81070680	81070941	261	261	19.00	37.00	26.05	24.00	6800.00
chr2	217234866	217235986	1120	1120	1.00	10.00	4.28	4.00	4793.00
chr10	93786348	93786508	160	160	15.00	22.00	18.06	18.00	2889.00
chr17	20268785	20269076	291	291	0.00	9.00	4.21	4.00	1225.00
chr9	131002006	131002062	56	56	10.00	580.00	333.54	376.00	18678.00
chr1	155208307	155208441	134	134	58.00	111.00	87.72	91.00	11755.00
chr2	162833877	162834373	496	496	0.00	75.00	7.48	3.00	3710.00
chr9	35799614	35799728	114	114	8.00	15.00	11.42	11.00	1302.00
chr20	62517856	62519234	1378	1378	3.00	65.00	26.08	25.00	35940.00
chr22	35942847	35943127	280	280	8.00	46.00	32.91	39.00	9216.00
chr13	26436438	26436546	108	108	7.00	20.00	11.64	11.00	1257.00
chr14	69371371	69371453	82	82	20.00	33.00	26.63	27.00	2184.00
chr7	44031274	44031581	307	307	1.00	26.00	10.03	5.00	3080.00
chr11	12274988	12275291	303	303	0.00	4.00	2.15	2.00	651.00
chr5	1334403	1334498	95	95	48.00	62.00	56.33	56.00	5351.00
chr19	34868639	34868786	147	147	565.00	738.00	617.86	617.00	90826.00
chr16	1815960	1816143	183	183	190.00	264.00	224.52	221.00	41087.00
chr10	73578787	73578868	81	81	1277.00	2134.00	1754.99	1884.00	142154.00
chr17	37420427	37420640	213	213	6.00	24.00	14.84	15.00	3160.00
chr5	60835422	60835586	164	164	16.00	31.00	21.98	22.00	3605.00
chr15	79296143	79296517	374	374	116.00	179.00	146.45	146.00	54773.00
chr19	13039568	13039661	93	93	132.00	198.00	159.43	161.00	14827.00
chr12	49421585	49421713	128	128	19.00	40.00	31.15	35.00	3987.00
chr1	1661057	1662583	1526	1526	4.00	92.00	47.26	49.00	72121.00
chr2	207457340	207457460	120	120	61.00	88.00	75.16	77.50	9019.00
chr11	64542462	64543441	979	979	2.00	17.00	6.56	5.00	6427.00
chr20	61910250	61910347	97	97	54.00	74.00	63.38	63.00	6148.00
chr11	62394042	62394156	114	114	153.00	214.00	172.17	169.50	19627.00
chr5	37301538	37301652	114	114	7.00	23.00	13.01	13.00	1483.00
chr16	4733843	4733933	90	90	37.00	65.00	56.13	58.00	5052.00
chr15	43693913	43694048	135	135	9.00	19.00	15.26	16.00	2060.00
chr11	18764538	18764622	84	84	83.00	121.00	103.75	103.00	8715.00
chr17	57842331	57842499	168	168	68.00	103.00	84.04	81.00	14118.00
chr9	96076729	96078064	1335	1335	0.00	16.00	7.74	8.00	10329.00
chr11	12246219	12246367	148	148	32.00	50.00	40.27	41.00	5960.00
chr12	7030743	7031565	822	822	3.00	1434.00	528.13	12.00	434122.00
chr3	14523178	14523349	171	171	14.00	32.00	21.23	22.00	3630.00
chr5	758508	759483	975	975	0.00	7.00	3.59	4.00	3501.00
chr12	22635490	22635677	187	187	17.00	45.00	30.77	31.00	5754.00
chr5	14479369	14479459	90	90	27.00	44.00	37.80	40.00	3402.00
chr6	143655214	143656079	865	865	0.00	9.00	3.68	4.00	3187.00
chr7	75508360	75508578	218	218	0.00	403.00	255.04	295.00	55598.00
chr11	60697981	60698131	150	150	48.00	84.00	62.58	60.50	9387.00
chr1	151400598	151400889	291	291	40.00	87.00	58.45	55.00	17008.00
chr5	172196431	172197309	878	878	33.00	457.00	167.01	67.00	146636.00
chr3	49152660	49152794	134	134	26.00	42.00	35.28	36.00	4728.00
chr7	5518281	5519950	1669	1669	3.00	28.00	13.68	14.00	22832.00
chr17	16691106	16691449	343	343	0.00	58.00	23.58	29.00	8088.00
chr2	220086993	220087172	179	179	79.00	122.00	97.85	98.00	17516.00
chr10	51746916	51748006	1090	1090	0.00	33.00	16.38	16.00	17853.00
chr12	7302118	7302289	171	171	317.00	373.00	343.83	343.00	58795.00
chr11	59562844	59562955	111	111	8.00	12.00	10.21	10.00	1133.00
chr12	6100984	6101184	200	200	82.00	107.00	95.44	97.00	19089.00
chr19	5683274	5683627	353	353	2.00	17.00	8.23	7.00	2904.00
chr12	2786259	2786387	128	128	9.00	16.00	12.48	13.00	1598.00
chr15	26812727	26812880	153	153	12.00	25.00	19.23	19.00	2942.00
chr1	149007980	149008798	818	818	0.00	21.00	6.60	4.00	5395.00
chr19	54965608	54965861	253	253	72.00	144.00	113.58	115.00	28735.00
chr8	27293259	27293310	51	51	7.00	16.00	12.63	14.00	644.00
chr15	23014437	23014528	91	91	36.00	52.00	44.92	47.00	4088.00
chr1	111717500	111717585	85	85	21.00	31.00	26.45	27.00	2248.00
chr6	150157220	150157433	213	213	67.00	107.00	90.94	91.00	19371.00
chr13	114566547	114566670	123	123	17.00	74.00	48.50	46.00	5965.00
chr16	58539291	58539605	314	314	1.00	10.00	4.98	5.00	1563.00
chr1	21936612	21936768	156	156	96.00	214.00	164.83	182.00	25714.00
chr1	17322880	17322991	111	111	147.00	247.00	191.49	195.00	21255.00
chr11	60699455	60699599	144	144	63.00	92.00	76.03	74.00	10949.00
chr5	6749669	6749770	101	101	11.00	25.00	15.82	15.00	1598.00
chr16	2156805	2156949	144	144	41.00	110.00	83.45	87.50	12017.00
chr15	34690834	34690930	96	96	34.00	116.00	87.44	93.00	8394.00
chr3	11074933	11075425	492	492	1.00	217.00	43.88	14.00	21588.00
chr5	74655222	74655381	159	159	38.00	74.00	54.57	57.00	8676.00
chr20	20022968	20023160	192	192	10.00	31.00	17.89	16.00	3434.00
chr2	39055481	39055578	97	97	7.00	17.00	12.43	12.00	1206.00
chr19	16793231	16793528	297	297	1.00	71.00	20.30	3.00	6030.00
chr2	219205450	219205509	59	59	31.00	38.00	34.51	34.00	2036.00
chr17	74087429	74087729	300	300	10.00	23.00	17.40	17.00	5221.00
chr3	184058150	184060036	1886	1886	0.00	96.00	14.84	6.00	27993.00
chr6	90333128	90333263	135	135	12.00	20.00	15.16	15.00	2047.00
chr12	125267019	125267429	410	410	6.00	51.00	20.88	13.00	8559.00
chr1	207942580	207943104	524	524	8.00	42.00	27.94	29.00	14638.00
chr4	89356876	89357043	167	167	10.00	21.00	15.10	14.00	2522.00
chr7	101995498	101995736	238	238	2.00	10.00	6.39	6.00	1521.00
chr3	11067458	11067562	104	104	188.00	237.00	207.16	205.00	21545.00
chr5	95734582	95734740	158	158	5.00	14.00	9.41	10.00	1486.00
chr6	152529106	152529341	235	235	48.00	71.00	56.82	55.00	13353.00
chr5	102295578	102295763	185	185	80.00	130.00	100.09	100.00	18517.00
chr22	21072980	21073110	130	130	162.00	314.00	219.54	211.50	28540.00
chr12	121855306	121855714	408	408	40.00	80.00	52.12	52.00	21265.00
chr1	160326389	160326544	155	155	111.00	157.00	138.41	140.00	21453.00
chr11	60670930	60671007	77	77	206.00	247.00	222.65	220.00	17144.00
chr17	79804822	79804948	126	126	154.00	222.00	189.60	188.00	23889.00
chr16	18527204	18527332	128	128	272.00	464.00	386.59	410.00	49484.00
chr16	16372518	16372646	128	128	272.00	461.00	386.59	409.50	49484.00
chr2	32750530	32750695	165	165	15.00	29.00	23.21	25.00	3829.00
chr14	69369193	69369279	86	86	26.00	34.00	28.56	28.00	2456.00
chr7	66418212	66418356	144	144	48.00	81.00	64.38	66.50	9271.00
chr6	44107988	44108097	109	109	53.00	80.00	69.36	70.00	7560.00
chr7	70885893	70886091	198	198	41.00	115.00	78.46	74.00	15535.00
chr8	27295281	27295397	116	116	9.00	19.00	13.26	13.00	1538.00
chr7	73122918	73123018	100	100	35.00	57.00	46.18	44.50	4618.00
chr15	34698874	34699071	197	197	64.00	108.00	83.37	82.00	16423.00
chr8	22009343	22009513	170	170	209.00	285.00	235.61	230.00	40053.00
chr7	1526557	1526737	180	180	26.00	38.00	31.69	32.00	5705.00
chr5	178053946	178054065	119	119	1.00	32.00	13.39	13.00	1594.00
chr12	6103027	6103369	342	342	79.00	108.00	94.63	94.00	32362.00
chr2	3479491	3480482	991	991	2.00	16.00	9.26	10.00	9173.00
chr3	33883388	33883566	178	178	59.00	88.00	75.61	76.00	13458.00
chr19	11019778	11019883	105	105	55.00	78.00	65.22	66.00	6848.00
chr7	98446205	98446318	113	113	367.00	670.00	523.91	531.00	59202.00
chr8	106813274	106813932	658	658	4.00	19.00	9.38	9.00	6171.00
chr2	223795338	223795530	192	192	71.00	135.00	94.99	94.00	18239.00
chr7	75511146	75511554	408	408	364.00	725.00	508.27	496.00	207374.00
chr21	40184926	40185038	112	112	18.00	48.00	30.32	26.00	3396.00
chr19	53383575	53385236	1661	1661	1.00	17.00	7.91	8.00	13131.00
chr19	14208130	14208295	165	165	1.00	292.00	178.83	229.00	29507.00
chr15	91461013	91461618	605	605	17.00	345.00	116.20	32.00	70302.00
chr8	145278010	145278133	123	123	16.00	28.00	21.79	22.00	2680.00
chr16	28132990	28133083	93	93	96.00	126.00	112.59	113.00	10471.00
chr11	125280091	125280221	130	130	5.00	17.00	10.06	10.00	1308.00
chr15	63128089	63128317	228	228	11.00	106.00	70.11	79.50	15984.00
chr9	131181435	131181557	122	122	8.00	320.00	270.88	277.00	33047.00
chr19	3281196	3281343	147	147	19.00	58.00	39.79	39.00	5849.00
chr11	6240200	6240280	80	80	14.00	26.00	19.15	17.00	1532.00
chr20	31019123	31019287	164	164	8.00	23.00	16.12	18.00	2644.00
chr6	46825865	46827260	1395	1395	27.00	70.00	45.13	44.00	62962.00
chr12	1672006	1672666	660	660	1.00	10.00	5.05	5.00	3335.00
chr12	9098824	9099001	177	177	56.00	91.00	73.93	76.00	13085.00
chr7	121738503	121738630	127	127	9.00	15.00	12.35	12.00	1569.00
chr19	40875814	40875935	121	121	441.00	607.00	524.64	526.00	63482.00
chr20	3581592	3581671	79	79	38.00	54.00	45.75	46.00	3614.00
chr17	7226965	7227042	77	77	40.00	52.00	46.25	47.00	3561.00
chr2	74331800	74332809	1009	1009	2.00	18.00	7.70	7.00	7773.00
chr1	209785136	209785610	474	474	0.00	28.00	17.57	19.00	8328.00
chr9	35546426	35548532	2106	2106	32.00	122.00	64.40	63.00	135621.00
chr17	80040198	80040290	92	92	181.00	226.00	208.83	212.50	19212.00
chr11	73074791	73075284	493	493	0.00	136.00	43.09	13.00	21241.00
chr20	44674976	44675075	99	99	142.00	194.00	166.75	171.00	16508.00
chr20	5892091	5892328	237	237	5.00	103.00	56.45	74.00	13378.00
chr17	20316581	20317594	1013	1013	0.00	12.00	3.71	3.00	3761.00
chr12	99478702	99478801	99	99	9.00	19.00	13.61	13.00	1347.00
chr17	40842756	40842960	204	204	106.00	153.00	127.16	123.00	25940.00
chr11	107501142	107501288	146	146	56.00	72.00	61.77	62.00	9019.00
chr11	85429236	85429532	296	296	0.00	3.00	1.54	1.50	455.00
chr20	9449217	9449319	102	102	46.00	71.00	59.70	60.00	6089.00
chr14	23371395	23371591	196	196	59.00	99.00	79.98	81.00	15676.00
chr7	716865	716957	92	92	561.00	714.00	651.80	663.50	59966.00
chr10	48862360	48862682	322	322	0.00	8.00	2.79	2.50	899.00
chr10	68686678	68688210	1532	1532	1.00	31.00	11.71	11.00	17936.00
chr5	179674854	179674926	72	72	87.00	114.00	101.26	102.00	7291.00
chr1	209773327	209773456	129	129	9.00	24.00	16.56	17.00	2136.00
chr17	45691034	45691091	57	57	114.00	141.00	125.72	125.00	7166.00
chr1	19669871	19670118	247	247	7.00	26.00	15.71	16.00	3880.00
chr17	45664025	45664710	685	685	0.00	133.00	22.27	11.00	15255.00
chr19	2337634	2338840	1206	1206	6.00	62.00	15.87	14.00	19145.00
chr8	22011480	22011552	72	72	255.00	301.00	278.01	277.00	20017.00
