#chrom	start	end	size	num_data	min	max	mean	median	sum
chr20	62274975	62275284	309	309	3.00	1971.00	905.16	1390.00	279693.00
chr11	108202605	108202764	159	159	6.00	12.00	8.91	9.00	1416.00
chr9	140051314	140051489	175	175	442.00	726.00	552.02	534.00	96604.00
chr22	45574118	45574781	663	663	21.00	79.00	55.25	56.00	36632.00
chr15	79312382	79312446	64	64	99.00	127.00	109.88	109.00	7032.00
chr1	21940120	21940199	79	79	359.00	440.00	408.56	410.00	32276.00
chr17	3775847	3775921	74	74	383.00	525.00	453.41	461.00	33552.00
chr7	73133931	73134019	88	88	10.00	579.00	192.24	130.00	16917.00
chr11	72292920	72292991	71	71	381.00	449.00	410.41	407.00	29139.00
chr7	43547616	43547730	114	114	86.00	118.00	98.28	99.50	11204.00
chr16	58713760	58714145	385	385	12.00	26.00	19.59	20.00	7541.00
chr22	21083600	21083794	194	194	468.00	850.00	674.83	715.50	130917.00
chr11	66457275	66457414	139	139	470.00	641.00	558.72	556.00	77662.00
chr15	91561034	91561115	81	81	14.00	32.00	24.12	27.00	1954.00
chr11	2968525	2969001	476	476	4.00	14.00	7.75	7.00	3688.00
chr19	34869838	34869910	72	72	1100.00	1438.00	1243.96	1247.50	89565.00
chr9	121970996	121971219	223	223	144.00	226.00	190.76	194.00	42540.00
chr3	47449772	47449980	208	208	4.00	63.00	38.80	51.00	8071.00
chr12	57601820	57601999	179	179	200.00	344.00	254.47	244.00	45551.00
chr16	2345590	2345741	151	151	97.00	133.00	115.19	115.00	17393.00
chr12	50471782	50471910	128	128	36.00	60.00	48.08	46.00	6154.00
chr1	109814221	109814344	123	123	248.00	316.00	280.68	282.00	34524.00
chr19	16942304	16942458	154	154	64.00	98.00	86.36	88.00	13299.00
chr11	66333301	66333398	97	97	388.00	469.00	424.39	427.00	41166.00
chr5	74026084	74026223	139	139	63.00	92.00	74.81	74.00	10399.00
chr5	68417520	68417722	202	202	24.00	49.00	38.62	39.00	7802.00
chr19	15272262	15272525	263	263	30.00	74.00	51.92	52.00	13656.00
chr3	45872404	45872482	78	78	55.00	84.00	72.96	76.00	5691.00
chr7	73123374	73123452	78	78	583.00	915.00	750.05	759.50	58504.00
chr5	14498197	14498360	163	163	97.00	136.00	117.52	118.00	19156.00
chr14	93180167	93180230	63	63	102.00	131.00	112.59	113.00	7093.00
chr9	130984739	130984875	136	136	1602.00	1969.00	1739.36	1731.50	236553.00
chr13	31216764	31216894	130	130	15.00	25.00	20.38	20.00	2649.00
chr12	112614399	112614506	107	107	51.00	143.00	114.82	122.00	12286.00
chr12	57602865	57602982	117	117	272.00	325.00	299.85	301.00	35082.00
chr14	72976861	72976987	126	126	46.00	76.00	59.21	55.50	7460.00
chr1	155209406	155209553	147	147	63.00	78.00	70.70	71.00	10393.00
chr10	49633930	49634113	183	183	77.00	122.00	104.17	107.00	19063.00
chr16	84100093	84100218	125	125	130.00	202.00	173.24	174.00	21655.00
chr1	155207924	155208097	173	173	86.00	153.00	115.24	117.00	19937.00
chr12	2786898	2787033	135	135	22.00	37.00	30.01	30.00	4052.00
chr2	233755457	233756197	740	740	8.00	862.00	149.76	21.00	110822.00
chr14	60631894	60632099	205	205	23.00	143.00	90.72	96.00	18597.00
chr1	11151549	11151654	105	105	56.00	79.00	66.11	66.00	6942.00
chr4	134076071	134076178	107	107	84.00	119.00	101.60	103.00	10871.00
chr15	91420364	91420441	77	77	73.00	91.00	81.48	81.00	6274.00
chr5	114961533	114961755	222	222	1.00	18.00	9.75	9.00	2164.00
chr16	1814047	1814211	164	164	4.00	456.00	223.12	324.50	36591.00
chr18	44250463	44252581	2118	2118	12.00	87.00	52.95	52.50	112146.00
chr6	158049380	158049518	138	138	33.00	50.00	39.43	39.00	5442.00
chr19	7675585	7675679	94	94	54.00	75.00	66.27	67.00	6229.00
chr13	99461604	99461719	115	115	22.00	90.00	65.42	76.00	7523.00
chr11	130010829	130011467	638	638	0.00	1158.00	131.73	20.00	84045.00
chr11	107526658	107526792	134	134	247.00	340.00	286.67	287.00	38414.00
chr16	1391294	1391490	196	196	147.00	271.00	201.92	201.50	39576.00
chr1	38182716	38184158	1442	1442	12.00	110.00	52.01	48.00	74997.00
chr5	179231023	179231323	300	300	3.00	16.00	9.89	10.00	2967.00
chr14	69814593	69814719	126	126	62.00	88.00	75.46	75.00	9508.00
chr14	69349174	69349309	135	135	182.00	262.00	226.90	226.00	30632.00
chr19	7614792	7614998	206	206	117.00	165.00	137.79	138.00	28384.00
chr1	228270375	228270466	91	91	3.00	828.00	250.62	104.00	22806.00
chr1	38186022	38186315	293	293	3.00	47.00	24.71	29.00	7240.00
chr13	77641715	77641999	284	284	179.00	320.00	245.32	238.50	69670.00
chr14	100157417	100157498	81	81	111.00	189.00	149.15	143.00	12081.00
chr13	32978280	32979333	1053	1053	6.00	72.00	19.42	15.00	20449.00
chr12	7301567	7301794	227	227	484.00	838.00	664.85	691.00	150921.00
chr9	123583116	123583257	141	141	24.00	44.00	36.01	38.00	5078.00
chr17	26883183	26883284	101	101	47.00	100.00	65.74	62.00	6640.00
chr12	6972993	6973137	144	144	244.00	295.00	271.55	272.00	39103.00
chr20	34322310	34322637	327	327	0.00	6.00	2.38	2.00	779.00
chr19	7606407	7606570	163	163	75.00	112.00	93.34	94.00	15215.00
chr16	2333186	2333373	187	187	4.00	214.00	156.70	167.00	29303.00
chr12	113825548	113825711	163	163	54.00	97.00	78.77	79.00	12840.00
chr7	4802013	4807749	5736	5736	4.00	75.00	25.01	22.00	143449.00
chr1	43394880	43394985	105	105	243.00	306.00	275.87	277.00	28966.00
chr19	4554399	4554488	89	89	349.00	423.00	388.89	390.00	34611.00
chr16	31719139	31719372	233	233	4.00	20.00	11.65	13.00	2715.00
chr5	134060669	134061744	1075	1075	2.00	25.00	10.59	10.00	11381.00
chr1	202936318	202936371	53	53	5.00	44.00	21.26	24.00	1127.00
chr2	220087366	220087615	249	249	146.00	200.00	171.58	171.00	42724.00
chr2	36764494	36764689	195	195	29.00	62.00	46.16	45.00	9002.00
chr7	43519208	43519343	135	135	72.00	103.00	88.33	89.00	11924.00
chr10	51249585	51249993	408	408	2.00	28.00	12.95	12.00	5283.00
chr6	32123647	32123755	108	108	72.00	119.00	95.89	97.00	10356.00
chr3	118624442	118624692	250	250	1.00	14.00	6.93	5.00	1732.00
chr1	190129797	190130020	223	223	20.00	45.00	31.57	33.00	7041.00
chr9	131004491	131004624	133	133	6.00	2581.00	1887.44	2126.00	251029.00
chr22	33679187	33679334	147	147	106.00	165.00	138.52	137.00	20362.00
chr15	74709931	74710016	85	85	59.00	83.00	72.48	72.00	6161.00
chr7	6470110	6470238	128	128	22.00	42.00	33.85	34.50	4333.00
chr1	6640600	6641359	759	759	11.00	34.00	21.42	21.00	16256.00
chr16	31510622	31510728	106	106	137.00	177.00	158.38	159.00	16788.00
chr4	103710287	103711803	1516	1516	5.00	33.00	17.32	17.00	26257.00
chr19	2862339	2862746	407	407	0.00	11.00	5.09	4.00	2073.00
chr2	15467873	15467994	121	121	26.00	44.00	36.55	38.00	4423.00
chr2	36780721	36781492	771	771	2.00	19.00	9.54	8.00	7352.00
chr10	81070680	81070941	261	261	10.00	31.00	19.07	19.00	4977.00
chr2	217234866	217235986	1120	1120	11.00	45.00	25.09	25.00	28106.00
chr10	93786348	93786508	160	160	27.00	40.00	32.67	33.00	5227.00
chr17	20268785	20269076	291	291	0.00	3.00	0.79	0.00	229.00
chr9	131002006	131002062	56	56	25.00	2334.00	2021.20	2175.00	113187.00
chr1	155208307	155208441	134	134	69.00	186.00	130.15	145.00	17440.00
chr2	162833877	162834373	496	496	2.00	266.00	23.87	5.00	11839.00
chr9	35799614	35799728	114	114	15.00	23.00	18.83	19.00	2147.00
chr20	62517856	62519234	1378	1378	2.00	111.00	21.35	20.00	29427.00
chr22	35942847	35943127	280	280	39.00	194.00	136.14	156.00	38119.00
chr13	26436438	26436546	108	108	30.00	43.00	35.99	36.00	3887.00
chr14	69371371	69371453	82	82	86.00	159.00	126.20	134.00	10348.00
chr7	44031274	44031581	307	307	2.00	46.00	14.39	6.00	4417.00
chr11	12274988	12275291	303	303	4.00	30.00	15.14	16.00	4587.00
chr5	1334403	1334498	95	95	98.00	132.00	115.29	117.00	10953.00
chr19	34868639	34868786	147	147	1105.00	1559.00	1282.63	1294.00	188547.00
chr16	1815960	1816143	183	183	304.00	422.00	352.46	339.00	64500.00
chr10	73578787	73578868	81	81	1975.00	3015.00	2555.77	2670.00	207017.00
chr17	37420427	37420640	213	213	13.00	25.00	17.39	17.00	3705.00
chr5	60835422	60835586	164	164	14.00	22.00	17.77	17.00	2915.00
chr15	79296143	79296517	374	374	172.00	244.00	206.44	205.00	77208.00
chr19	13039568	13039661	93	93	234.00	277.00	252.12	251.00	23447.00
chr12	49421585	49421713	128	128	36.00	55.00	44.88	44.00	5744.00
chr1	1661057	1662583	1526	1526	22.00	239.00	112.13	118.00	171113.00
chr2	207457340	207457460	120	120	260.00	334.00	301.18	301.50	36142.00
chr11	64542462	64543441	979	979	1.00	21.00	7.64	7.00	7479.00
chr20	61910250	61910347	97	97	107.00	143.00	124.82	126.00	12108.00
chr11	62394042	62394156	114	114	170.00	228.00	203.86	203.00	23240.00
chr5	37301538	37301652	114	114	12.00	18.00	14.24	14.00	1623.00
chr16	4733843	4733933	90	90	121.00	184.00	156.87	160.00	14118.00
chr15	43693913	43694048	135	135	37.00	64.00	52.27	52.00	7056.00
chr11	18764538	18764622	84	84	214.00	278.00	245.13	244.00	20591.00
chr17	57842331	57842499	168	168	84.00	110.00	97.22	97.00	16333.00
chr9	96076729	96078064	1335	1335	5.00	32.00	15.60	14.00	20822.00
chr11	12246219	12246367	148	148	228.00	329.00	288.93	289.00	42761.00
chr12	7030743	7031565	822	822	15.00	3547.00	1389.50	28.00	1142170.00
chr3	14523178	14523349	171	171	11.00	24.00	17.53	18.00	2997.00
chr5	758508	759483	975	975	0.00	11.00	5.37	5.00	5231.00
chr12	22635490	22635677	187	187	43.00	62.00	53.72	54.00	10046.00
chr5	14479369	14479459	90	90	87.00	119.00	103.57	105.00	9321.00
chr6	143655214	143656079	865	865	2.00	26.00	9.10	8.00	7869.00
chr7	75508360	75508578	218	218	35.00	675.00	407.28	468.50	88788.00
chr11	60697981	60698131	150	150	113.00	171.00	139.25	143.00	20887.00
chr1	151400598	151400889	291	291	30.00	90.00	65.95	68.00	19192.00
chr5	172196431	172197309	878	878	23.00	488.00	163.57	52.00	143617.00
chr3	49152660	49152794	134	134	49.00	89.00	64.07	59.00	8586.00
chr7	5518281	5519950	1669	1669	36.00	132.00	84.28	82.00	140657.00
chr17	16691106	16691449	343	343	1.00	57.00	29.32	35.00	10058.00
chr2	220086993	220087172	179	179	144.00	180.00	161.59	162.00	28925.00
chr10	51746916	51748006	1090	1090	3.00	65.00	31.72	29.00	34573.00
chr12	7302118	7302289	171	171	629.00	834.00	729.29	734.00	124708.00
chr11	59562844	59562955	111	111	17.00	40.00	29.57	34.00	3282.00
chr12	6100984	6101184	200	200	78.00	124.00	106.33	109.00	21265.00
chr19	5683274	5683627	353	353	4.00	23.00	16.16	17.00	5703.00
chr12	2786259	2786387	128	128	29.00	54.00	42.41	42.50	5428.00
chr15	26812727	26812880	153	153	76.00	117.00	96.99	98.00	14840.00
chr1	149007980	149008798	818	818	1.00	17.00	7.42	7.00	6067.00
chr19	54965608	54965861	253	253	86.00	203.00	134.08	125.00	33923.00
chr8	27293259	27293310	51	51	267.00	311.00	290.75	292.00	14828.00
chr15	23014437	23014528	91	91	64.00	77.00	70.45	70.00	6411.00
chr1	111717500	111717585	85	85	32.00	54.00	44.74	45.00	3803.00
chr6	150157220	150157433	213	213	119.00	156.00	137.51	137.00	29290.00
chr13	114566547	114566670	123	123	30.00	102.00	63.61	56.00	7824.00
chr16	58539291	58539605	314	314	0.00	20.00	8.87	6.00	2786.00
chr1	21936612	21936768	156	156	245.00	480.00	351.96	346.00	54906.00
chr1	17322880	17322991	111	111	254.00	377.00	300.68	294.00	33376.00
chr11	60699455	60699599	144	144	180.00	232.00	205.47	207.50	29587.00
chr5	6749669	6749770	101	101	32.00	50.00	39.14	39.00	3953.00
chr16	2156805	2156949	144	144	96.00	293.00	216.47	223.00	31172.00
chr15	34690834	34690930	96	96	77.00	192.00	161.18	170.50	15473.00
chr3	11074933	11075425	492	492	7.00	382.00	74.81	22.00	36805.00
chr5	74655222	74655381	159	159	92.00	127.00	109.23	109.00	17368.00
chr20	20022968	20023160	192	192	27.00	39.00	31.52	30.00	6052.00
chr2	39055481	39055578	97	97	29.00	39.00	33.09	33.00	3210.00
chr19	16793231	16793528	297	297	3.00	178.00	51.18	8.00	15200.00
chr2	219205450	219205509	59	59	109.00	136.00	121.00	120.00	7139.00
chr17	74087429	74087729	300	300	8.00	21.00	13.88	14.00	4165.00
chr3	184058150	184060036	1886	1886	8.00	577.00	93.18	26.00	175736.00
chr6	90333128	90333263	135	135	24.00	46.00	35.83	35.00	4837.00
chr12	125267019	125267429	410	410	4.00	41.00	15.65	12.00	6415.00
chr1	207942580	207943104	524	524	3.00	27.00	12.49	12.00	6543.00
chr4	89356876	89357043	167	167	33.00	81.00	56.38	58.00	9415.00
chr7	101995498	101995736	238	238	3.00	12.00	8.45	9.00	2010.00
chr3	11067458	11067562	104	104	253.00	350.00	299.95	300.00	31195.00
chr5	95734582	95734740	158	158	82.00	124.00	100.80	101.00	15927.00
chr6	152529106	152529341	235	235	78.00	118.00	98.50	99.00	23147.00
chr5	102295578	102295763	185	185	100.00	172.00	136.26	140.00	25209.00
chr22	21072980	21073110	130	130	705.00	1065.00	850.75	834.50	110598.00
chr12	121855306	121855714	408	408	42.00	120.00	80.32	82.00	32772.00
chr1	160326389	160326544	155	155	72.00	107.00	83.91	81.00	13006.00
chr11	60670930	60671007	77	77	293.00	394.00	358.21	363.00	27582.00
chr17	79804822	79804948	126	126	222.00	309.00	260.25	257.00	32792.00
chr16	18527204	18527332	128	128	609.00	895.00	790.99	810.00	101247.00
chr16	16372518	16372646	128	128	609.00	895.00	791.44	810.00	101304.00
chr2	32750530	32750695	165	165	14.00	31.00	22.83	23.00	3767.00
chr14	69369193	69369279	86	86	135.00	170.00	151.97	153.00	13069.00
chr7	66418212	66418356	144	144	75.00	104.00	89.38	90.00	12871.00
chr6	44107988	44108097	109	109	81.00	127.00	106.30	109.00	11587.00
chr7	70885893	70886091	198	198	216.00	367.00	283.61	271.00	56154.00
chr8	27295281	27295397	116	116	328.00	434.00	377.63	374.00	43805.00
chr7	73122918	73123018	100	100	777.00	1176.00	1001.81	979.50	100181.00
chr15	34698874	34699071	197	197	108.00	194.00	147.72	151.00	29101.00
chr8	22009343	22009513	170	170	158.00	248.00	195.49	190.50	33234.00
chr7	1526557	1526737	180	180	52.00	80.00	65.49	63.00	11789.00
chr5	178053946	178054065	119	119	0.00	40.00	17.68	15.00	2104.00
chr12	6103027	6103369	342	342	69.00	130.00	104.42	109.00	35713.00
chr2	3479491	3480482	991	991	5.00	17.00	10.89	11.00	10792.00
chr3	33883388	33883566	178	178	47.00	82.00	63.78	62.00	11353.00
chr19	11019778	11019883	105	105	80.00	128.00	101.99	96.00	10709.00
chr7	98446205	98446318	113	113	896.00	1356.00	1120.96	1129.00	126668.00
chr8	106813274	106813932	658	658	6.00	27.00	17.07	17.50	11230.00
chr2	223795338	223795530	192	192	135.00	204.00	169.55	176.00	32554.00
chr7	75511146	75511554	408	408	560.00	1029.00	772.62	745.50	315230.00
chr21	40184926	40185038	112	112	151.00	253.00	205.50	207.00	23016.00
chr19	53383575	53385236	1661	1661	1.00	23.00	10.43	10.00	17330.00
chr19	14208130	14208295	165	165	5.00	393.00	266.01	348.00	43891.00
chr15	91461013	91461618	605	605	6.00	257.00	76.60	12.00	46346.00
chr8	145278010	145278133	123	123	33.00	53.00	42.91	43.00	5278.00
chr16	28132990	28133083	93	93	93.00	134.00	117.33	118.00	10912.00
chr11	125280091	125280221	130	130	77.00	105.00	90.37	89.00	11748.00
chr15	63128089	63128317	228	228	33.00	169.00	118.89	132.00	27108.00
chr9	131181435	131181557	122	122	1.00	53.00	42.62	43.00	5200.00
chr19	3281196	3281343	147	147	139.00	223.00	184.07	183.00	27058.00
chr11	6240200	6240280	80	80	32.00	57.00	43.26	42.00	3461.00
chr20	31019123	31019287	164	164	13.00	27.00	19.87	20.00	3258.00
chr6	46825865	46827260	1395	1395	25.00	87.00	54.64	53.00	76227.00
chr12	1672006	1672666	660	660	0.00	20.00	8.11	9.00	5354.00
chr12	9098824	9099001	177	177	52.00	157.00	114.11	115.00	20198.00
chr7	121738503	121738630	127	127	3.00	13.00	8.94	9.00	1136.00
chr19	40875814	40875935	121	121	812.00	1096.00	929.88	897.00	112516.00
chr20	3581592	3581671	79	79	41.00	54.00	45.15	44.00	3567.00
chr17	7226965	7227042	77	77	70.00	99.00	89.16	91.00	6865.00
chr2	74331800	74332809	1009	1009	4.00	26.00	17.61	18.00	17768.00
chr1	209785136	209785610	474	474	10.00	266.00	179.39	191.00	85030.00
chr9	35546426	35548532	2106	2106	57.00	183.00	116.24	117.00	244811.00
chr17	80040198	80040290	92	92	262.00	320.00	296.68	299.00	27295.00
chr11	73074791	73075284	493	493	14.00	219.00	76.97	24.00	37946.00
chr20	44674976	44675075	99	99	253.00	297.00	270.03	268.00	26733.00
chr20	5892091	5892328	237	237	25.00	225.00	124.22	134.00	29440.00
chr17	20316581	20317594	1013	1013	0.00	9.00	4.03	4.00	4080.00
chr12	99478702	99478801	99	99	128.00	164.00	145.41	145.00	14396.00
chr17	40842756	40842960	204	204	236.00	317.00	276.61	277.50	56429.00
chr11	107501142	107501288	146	146	133.00	161.00	146.73	147.00	21423.00
chr11	85429236	85429532	296	296	1.00	10.00	5.60	6.00	1659.00
chr20	9449217	9449319	102	102	34.00	52.00	44.82	46.00	4572.00
chr14	23371395	23371591	196	196	95.00	157.00	122.23	120.00	23957.00
chr7	716865	716957	92	92	1571.00	2067.00	1868.79	1911.50	171929.00
chr10	48862360	48862682	322	322	6.00	197.00	108.33	137.00	34883.00
chr10	68686678	68688210	1532	1532	10.00	61.00	32.31	30.00	49496.00
chr5	179674854	179674926	72	72	230.00	271.00	246.83	247.00	17772.00
chr1	209773327	209773456	129	129	106.00	158.00	132.46	134.00	17087.00
chr17	45691034	45691091	57	57	176.00	215.00	197.75	202.00	11272.00
chr1	19669871	19670118	247	247	7.00	24.00	14.79	13.00	3652.00
chr17	45664025	45664710	685	685	5.00	153.00	34.89	17.00	23903.00
chr19	2337634	2338840	1206	1206	4.00	65.00	18.95	16.00	22856.00
chr8	22011480	22011552	72	72	191.00	235.00	208.01	204.00	14977.00
